timestamp,merchant_name,merchant_category,amount,is_recurring,user_balance_pre,label_category,label_urgency
2025-01-11 18:21:16,ICICI Bank,Financial,4376.55,True,14168.19,Red,Critical
2025-03-01 05:57:28,BigBasket,Groceries,250.66,False,6048.24,Orange,Necessary
2025-01-29 10:15:42,Reliance Fresh,Groceries,959.84,False,8213.56,Orange,Necessary
2025-12-29 10:08:37,Electricity Board,Utilities,1244.76,True,16291.23,Red,Critical
2025-02-20 04:50:23,AIIMS,Healthcare,870.44,False,13219.69,Orange,Necessary
2025-03-30 01:56:02,ICICI Bank,Financial,2868.12,True,15290.22,Red,Critical
2025-08-27 16:32:32,DMart,Groceries,742.89,False,15830.67,Orange,Necessary
2025-07-10 21:32:22,Bookstore,Miscellaneous,1265.66,False,5913.22,Yellow,Discretionary
2025-01-21 06:01:17,LIC,Insurance,4786.72,False,17220.09,Red,Critical
2025-10-21 10:07:29,Dominos,Dining,1565.47,False,8150.77,Yellow,Discretionary
2025-10-20 02:01:49,Uber,Travel,1641.6,False,13803.19,Yellow,Discretionary
2025-06-28 21:01:05,LIC,Insurance,2732.38,False,16023.83,Red,Critical
2025-04-09 01:39:52,Nykaa,Personal_Care,1289.86,False,6239.72,Yellow,Discretionary
2025-12-18 18:31:05,Flipkart,Shopping,847.76,False,15976.33,Yellow,Discretionary
2025-03-01 06:10:07,DMart,Groceries,536.56,False,5802.55,Orange,Necessary
2025-11-07 23:43:05,Amazon,Shopping,733.07,False,18699.28,Yellow,Discretionary
2025-01-22 03:39:46,Youtube Premium,Subscriptions,305.27,True,16138.7,Yellow,Discretionary
2025-09-28 14:59:15,Sephora,Personal_Care,123.95,False,11471.73,Yellow,Discretionary
2025-06-22 06:34:00,Gift Shop,Miscellaneous,1362.28,False,9521.98,Yellow,Discretionary
2025-09-24 03:09:48,LIC,Insurance,911.02,True,16847.55,Red,Critical
2025-12-16 12:40:33,Air India,Travel,1753.09,False,9899.59,Yellow,Discretionary
2025-03-10 04:38:18,Apollo Hospital,Healthcare,122.86,False,7904.81,Orange,Necessary
2025-07-07 11:46:24,Zomato,Dining,1527.97,False,15004.26,Yellow,Discretionary
2025-11-02 11:08:49,BYJU,Education,755.42,False,11806.01,Orange,Necessary
2025-03-14 08:12:27,Bus Service,Commuting,383.48,False,9604.18,Orange,Necessary
2025-03-08 06:54:01,HDFC Bank,Financial,4746.93,True,5384.68,Red,Critical
2025-09-04 01:27:07,Bus Service,Commuting,232.53,True,12422.86,Orange,Necessary
2025-01-31 05:38:39,Youtube Premium,Subscriptions,1586.46,False,11468.33,Yellow,Discretionary
2025-10-30 00:26:14,Uber,Travel,1737.74,False,19177.29,Yellow,Discretionary
2025-02-24 10:20:16,Stationery Hub,Miscellaneous,1155.63,False,15518.02,Yellow,Discretionary
2025-05-27 01:15:03,Amazon,Shopping,1353.59,False,11083.1,Yellow,Discretionary
2025-09-12 18:58:49,DMart,Groceries,508.46,False,14343.6,Orange,Necessary
2025-07-09 14:37:43,Local Train,Commuting,381.03,False,19186.55,Orange,Necessary
2025-05-09 15:53:06,Air India,Travel,855.88,False,5661.85,Yellow,Discretionary
2025-01-31 03:51:50,Amazon,Shopping,481.88,False,16050.25,Yellow,Discretionary
2025-07-31 17:14:06,DMart,Groceries,379.45,True,12334.76,Orange,Necessary
2025-08-05 16:02:34,Netflix,Entertainment,1689.68,False,11716.42,Yellow,Discretionary
2025-03-17 18:01:55,Myntra,Shopping,1412.99,False,7932.29,Yellow,Discretionary
2025-01-22 13:28:06,Electricity Board,Utilities,2439.09,True,6195.61,Red,Critical
2025-01-25 09:23:33,SBI,Financial,1962.5,False,7624.71,Red,Critical
2025-12-27 06:01:01,HP Petrol Pump,Fuel,443.8,False,15145.49,Orange,Necessary
2025-08-17 13:45:27,SBI,Financial,585.49,False,5082.0,Red,Critical
2025-04-12 21:51:55,Lakme,Personal_Care,377.36,False,19081.11,Yellow,Discretionary
2025-05-11 13:56:25,HP Petrol Pump,Fuel,173.95,False,12869.24,Orange,Necessary
2025-03-12 22:54:30,Netflix,Entertainment,154.69,False,11222.06,Yellow,Discretionary
2025-02-21 09:21:40,Netflix,Entertainment,1456.59,True,13827.71,Yellow,Discretionary
2025-12-08 14:07:58,HDFC Bank,Financial,606.67,True,13783.47,Red,Critical
2025-10-06 17:04:52,ICICI Bank,Financial,487.87,True,19962.28,Red,Critical
2025-02-03 10:50:11,Youtube Premium,Subscriptions,1241.05,True,17117.48,Yellow,Discretionary
2025-06-02 20:53:38,Khan Academy,Education,809.69,True,12392.37,Orange,Necessary
2025-04-25 20:04:12,Reliance Fresh,Groceries,457.52,False,11218.64,Orange,Necessary
2025-11-05 17:47:18,Ajio,Shopping,1986.6,False,7226.6,Yellow,Discretionary
2025-09-06 09:03:31,Coursera,Education,321.45,True,7612.93,Orange,Necessary
2025-06-15 13:11:13,HDFC Ergo,Insurance,2821.96,False,14158.19,Red,Critical
2025-01-08 02:45:52,HDFC Bank,Financial,4787.01,True,19336.32,Red,Critical
2025-03-13 00:13:29,Medium,Subscriptions,1025.1,False,17663.76,Yellow,Discretionary
2025-02-24 02:26:03,Stationery Hub,Miscellaneous,1220.1,False,17048.74,Yellow,Discretionary
2025-11-18 08:06:54,Swiggy,Dining,801.38,False,14228.14,Yellow,Discretionary
2025-09-20 19:32:56,BigBasket,Groceries,832.09,False,11666.85,Orange,Necessary
2025-01-12 23:53:34,HDFC Ergo,Insurance,2962.74,False,17771.01,Red,Critical
2025-10-07 12:57:16,HDFC Ergo,Insurance,1179.94,True,11769.37,Red,Critical
2025-07-02 16:32:47,Gas Company,Utilities,5388.08,True,10606.99,Red,Critical
2025-01-06 17:11:03,Hotstar,Entertainment,1085.27,False,9802.97,Yellow,Discretionary
2025-12-08 02:53:53,Bookstore,Miscellaneous,725.82,False,13935.21,Yellow,Discretionary
2025-02-16 20:42:05,Stationery Hub,Miscellaneous,1849.75,True,13856.45,Yellow,Discretionary
2025-03-26 19:42:27,Indigo,Travel,1434.46,False,19149.05,Yellow,Discretionary
2025-12-10 15:42:40,Youtube Premium,Subscriptions,130.21,False,15700.73,Yellow,Discretionary
2025-05-13 02:50:37,HP Petrol Pump,Fuel,380.93,False,18493.8,Orange,Necessary
2025-11-25 07:11:31,HDFC Ergo,Insurance,4694.6,True,13372.81,Red,Critical
2025-06-20 23:24:22,Ajio,Shopping,1267.96,True,14879.47,Yellow,Discretionary
2025-11-25 12:11:18,Medium,Subscriptions,1931.13,False,9245.6,Yellow,Discretionary
2025-11-09 12:24:34,Gas Company,Utilities,1729.57,True,5384.32,Red,Critical
2025-08-20 16:19:09,McDonalds,Dining,73.53,False,6533.15,Yellow,Discretionary
2025-03-14 05:59:22,Gas Company,Utilities,2349.7,True,6875.87,Red,Critical
2025-09-15 18:50:49,Water Supply,Utilities,2924.81,False,12527.13,Red,Critical
2025-11-11 01:56:27,Air India,Travel,763.4,False,19812.85,Yellow,Discretionary
2025-09-27 14:38:36,McDonalds,Dining,99.2,False,6337.73,Yellow,Discretionary
2025-02-07 06:53:07,Water Supply,Utilities,3813.91,False,14601.46,Red,Critical
2025-03-25 06:45:26,Flipkart,Shopping,486.5,False,18416.64,Yellow,Discretionary
2025-06-24 05:15:02,SBI,Financial,2759.69,True,9986.76,Red,Critical
2025-12-25 00:58:10,Local Train,Commuting,774.75,False,8932.74,Orange,Necessary
2025-11-12 03:27:20,Spotify,Subscriptions,1345.37,True,16815.47,Yellow,Discretionary
2025-08-02 12:54:04,Coursera,Education,579.92,True,16212.83,Orange,Necessary
2025-09-22 04:44:16,Medium,Subscriptions,1195.1,False,5042.77,Yellow,Discretionary
2025-07-25 14:53:35,Ola,Travel,572.8,False,11205.49,Yellow,Discretionary
2025-02-23 07:53:20,Gift Shop,Miscellaneous,1385.6,False,13188.73,Yellow,Discretionary
2025-11-12 21:34:39,Gas Company,Utilities,4786.8,True,14278.18,Red,Critical
2025-08-14 09:59:32,AIIMS,Healthcare,411.04,False,6354.44,Orange,Necessary
2025-06-24 18:16:20,Spotify,Subscriptions,270.7,True,13986.62,Yellow,Discretionary
2025-04-03 01:54:43,Khan Academy,Education,349.35,True,18337.31,Orange,Necessary
2025-01-23 11:07:04,BYJU,Education,502.15,False,8406.04,Orange,Necessary
2025-11-02 17:48:49,Apollo Hospital,Healthcare,455.03,False,19637.96,Orange,Necessary
2025-11-28 04:06:32,SBI,Financial,1982.46,True,12282.62,Red,Critical
2025-01-26 00:38:41,LIC,Insurance,2018.04,True,8753.27,Red,Critical
2025-01-25 09:58:24,AIIMS,Healthcare,928.85,False,16108.4,Orange,Necessary
2025-10-13 19:27:27,Khan Academy,Education,153.39,True,8931.96,Orange,Necessary
2025-01-08 09:20:27,Local Train,Commuting,755.65,False,18386.95,Orange,Necessary
2025-10-20 14:50:19,Housing Loan Bank,Mortgage,1367.04,False,14129.16,Red,Critical
2025-08-06 04:15:54,Local Train,Commuting,880.61,False,16749.19,Orange,Necessary
2025-11-21 05:49:26,HDFC Home Loan,Mortgage,1660.28,False,14489.36,Red,Critical
2025-11-06 19:22:14,Spotify,Subscriptions,1454.09,True,7403.96,Yellow,Discretionary
2025-04-06 03:11:09,LIC,Insurance,5123.1,True,11422.73,Red,Critical
2025-09-02 22:42:30,ICICI Lombard,Insurance,1063.87,True,6009.98,Red,Critical
2025-01-15 03:05:11,ICICI Bank,Financial,4524.08,True,18660.78,Red,Critical
2025-09-15 08:34:51,Apollo Hospital,Healthcare,114.04,False,13052.76,Orange,Necessary
2025-02-25 15:37:33,Fortis,Healthcare,812.62,False,6917.78,Orange,Necessary
2025-02-10 05:36:38,Local Train,Commuting,1012.15,True,18964.78,Orange,Necessary
2025-05-20 14:08:45,Indian Oil,Fuel,891.52,False,11374.82,Orange,Necessary
2025-03-17 23:07:58,Bookstore,Miscellaneous,425.32,False,16031.24,Yellow,Discretionary
2025-09-03 10:14:27,Bus Service,Commuting,615.49,False,16288.38,Orange,Necessary
2025-01-25 14:35:22,Gift Shop,Miscellaneous,2143.92,False,7622.43,Yellow,Discretionary
2025-03-07 03:42:35,Gas Company,Utilities,1862.63,True,16953.74,Red,Critical
2025-05-18 01:02:43,Indian Oil,Fuel,365.01,False,14783.11,Orange,Necessary
2025-06-23 23:09:55,Nykaa,Personal_Care,291.0,False,7312.46,Yellow,Discretionary
2025-08-18 09:49:34,Coursera,Education,990.25,True,19749.34,Orange,Necessary
2025-08-19 14:57:49,Apollo Hospital,Healthcare,305.45,False,14622.73,Orange,Necessary
2025-03-27 15:10:01,Lakme,Personal_Care,1474.51,False,18466.09,Yellow,Discretionary
2025-07-01 22:00:41,Spotify,Subscriptions,1205.28,True,8704.07,Yellow,Discretionary
2025-01-22 08:21:45,Nykaa,Personal_Care,883.38,True,19682.91,Yellow,Discretionary
2025-06-16 23:34:32,Air India,Travel,1198.49,False,17716.56,Yellow,Discretionary
2025-06-06 00:02:54,Amazon,Shopping,1414.6,True,12112.56,Yellow,Discretionary
2025-05-27 16:57:04,Indian Oil,Fuel,946.22,False,8815.9,Orange,Necessary
2025-12-10 11:16:16,HP Petrol Pump,Fuel,794.41,False,13026.2,Orange,Necessary
2025-07-05 22:04:30,Lakme,Personal_Care,1438.86,False,5233.54,Yellow,Discretionary
2025-12-18 20:48:58,Housing Loan Bank,Mortgage,3140.56,True,13049.46,Red,Critical
2025-09-15 16:42:16,AIIMS,Healthcare,602.01,False,13794.89,Orange,Necessary
2025-09-21 04:56:56,Youtube Premium,Subscriptions,1913.04,True,13681.63,Yellow,Discretionary
2025-03-10 15:06:17,Reliance Fresh,Groceries,218.27,False,5546.44,Orange,Necessary
2025-02-15 23:38:34,AIIMS,Healthcare,312.17,False,18568.38,Orange,Necessary
2025-10-13 20:14:37,BigBasket,Groceries,539.52,True,16885.23,Orange,Necessary
2025-03-19 03:41:42,BYJU,Education,481.4,True,19155.52,Orange,Necessary
2025-10-18 06:11:33,Medium,Subscriptions,1277.1,True,7516.75,Yellow,Discretionary
2025-03-04 01:52:07,Amazon Prime,Entertainment,537.32,False,5244.16,Yellow,Discretionary
2025-12-21 16:24:29,Indian Oil,Fuel,219.81,False,12618.85,Orange,Necessary
2025-11-20 19:42:55,Coursera,Education,403.85,False,6254.17,Orange,Necessary
2025-06-01 06:23:24,Dominos,Dining,177.99,False,18466.12,Yellow,Discretionary
2025-05-29 10:41:15,Zomato,Dining,1512.23,False,16745.58,Yellow,Discretionary
2025-10-09 20:08:12,ICICI Home Loan,Mortgage,2564.7,False,9745.88,Red,Critical
2025-12-13 03:02:00,Nykaa,Personal_Care,988.6,False,18739.99,Yellow,Discretionary
2025-01-02 11:52:52,SBI,Financial,4870.79,True,11563.02,Red,Critical
2025-02-08 10:01:57,Youtube Premium,Subscriptions,965.03,True,10849.01,Yellow,Discretionary
2025-05-18 02:04:00,Fortis,Healthcare,338.65,False,6354.44,Orange,Necessary
2025-04-26 09:00:51,Reliance Fresh,Groceries,383.62,False,17269.17,Orange,Necessary
2025-10-30 08:49:39,BYJU,Education,515.18,False,16595.08,Orange,Necessary
2025-04-10 13:26:35,Beardo,Personal_Care,1102.62,False,15884.23,Yellow,Discretionary
2025-10-17 19:25:10,AIIMS,Healthcare,463.46,False,8511.2,Orange,Necessary
2025-08-10 17:35:33,Ajio,Shopping,1121.23,False,14612.58,Yellow,Discretionary
2025-11-11 02:23:01,Bus Service,Commuting,472.57,False,17658.39,Orange,Necessary
2025-10-19 14:57:24,Amazon Prime,Entertainment,322.98,False,6990.52,Yellow,Discretionary
2025-12-26 11:29:54,Gift Shop,Miscellaneous,86.17,False,13299.44,Yellow,Discretionary
2025-01-03 18:23:59,Ola,Travel,1534.91,True,12657.45,Yellow,Discretionary
2025-03-02 14:31:29,HDFC Ergo,Insurance,950.89,True,12324.17,Red,Critical
2025-07-17 19:11:50,Zomato,Dining,1172.31,True,14674.72,Yellow,Discretionary
2025-03-16 08:05:38,Apollo Hospital,Healthcare,460.38,False,7113.7,Orange,Necessary
2025-09-02 10:32:37,McDonalds,Dining,160.5,True,19935.55,Yellow,Discretionary
2025-05-16 23:46:23,HDFC Bank,Financial,983.99,True,15215.23,Red,Critical
2025-07-10 15:53:53,Youtube Premium,Subscriptions,899.52,True,5043.29,Yellow,Discretionary
2025-10-23 04:08:54,Local Train,Commuting,883.09,False,5270.93,Orange,Necessary
2025-01-26 02:40:25,Gas Company,Utilities,4461.37,True,19259.59,Red,Critical
2025-08-24 05:13:52,Air India,Travel,1692.64,False,7664.38,Yellow,Discretionary
2025-03-25 17:39:20,HDFC Bank,Financial,760.63,True,14779.24,Red,Critical
2025-09-22 05:10:44,ICICI Bank,Financial,2328.84,True,19905.29,Red,Critical
2025-02-07 12:59:34,Metro,Commuting,486.27,False,10271.48,Orange,Necessary
2025-10-15 20:44:48,Spotify,Subscriptions,269.44,False,5015.39,Yellow,Discretionary
2025-04-02 14:56:51,Amazon,Shopping,654.58,True,16212.97,Yellow,Discretionary
2025-01-23 23:23:14,BigBasket,Groceries,777.7,True,5657.75,Orange,Necessary
2025-08-25 02:51:27,HDFC Home Loan,Mortgage,617.93,True,8846.39,Red,Critical
2025-12-25 20:05:56,HDFC Ergo,Insurance,3848.59,False,8405.05,Red,Critical
2025-11-27 04:51:36,DMart,Groceries,643.05,False,17978.07,Orange,Necessary
2025-07-31 11:08:38,SBI,Financial,5060.06,True,11201.29,Red,Critical
2025-02-15 19:50:46,Indigo,Travel,427.45,False,13076.3,Yellow,Discretionary
2025-04-20 23:49:04,Youtube Premium,Subscriptions,649.63,True,16620.25,Yellow,Discretionary
2025-12-06 19:25:14,Bookstore,Miscellaneous,923.98,True,19562.3,Yellow,Discretionary
2025-07-04 14:16:33,Water Supply,Utilities,4112.86,True,12949.1,Red,Critical
2025-07-27 08:34:27,Medium,Subscriptions,832.74,False,13219.31,Yellow,Discretionary
2025-05-09 09:59:34,Beardo,Personal_Care,1866.42,False,8417.77,Yellow,Discretionary
2025-11-19 09:25:58,Ola,Travel,633.01,False,17244.57,Yellow,Discretionary
2025-05-22 22:03:25,Local Train,Commuting,638.47,False,10463.33,Orange,Necessary
2025-07-23 05:13:36,Stationery Hub,Miscellaneous,1689.26,False,13112.63,Yellow,Discretionary
2025-06-20 10:06:02,Coursera,Education,763.51,False,14991.24,Orange,Necessary
2025-11-04 03:56:14,Amazon,Shopping,1978.85,True,12612.66,Yellow,Discretionary
2025-07-18 03:38:43,Amazon Prime,Entertainment,662.31,False,19136.44,Yellow,Discretionary
2025-12-16 12:03:43,Bookstore,Miscellaneous,1261.85,False,14314.74,Yellow,Discretionary
2025-04-30 10:52:58,ICICI Bank,Financial,4905.05,True,19973.16,Red,Critical
2025-02-12 21:08:11,DMart,Groceries,870.97,False,10360.17,Orange,Necessary
2025-01-31 00:10:55,Bharat Petroleum,Fuel,849.01,False,6664.91,Orange,Necessary
2025-04-20 23:59:11,Bus Service,Commuting,730.41,False,11602.32,Orange,Necessary
2025-11-13 10:02:28,LIC,Insurance,4794.0,True,16474.77,Red,Critical
2025-12-27 06:54:08,Reliance Fresh,Groceries,646.99,True,15624.45,Orange,Necessary
2025-10-30 21:23:41,Amazon Prime,Entertainment,1438.39,False,5722.17,Yellow,Discretionary
2025-07-21 09:43:39,Beardo,Personal_Care,1405.17,False,15350.44,Yellow,Discretionary
2025-10-24 03:00:17,Metro,Commuting,1015.33,False,11426.12,Orange,Necessary
2025-09-17 19:44:48,LIC,Insurance,791.06,False,14201.46,Red,Critical
2025-02-18 07:41:21,Stationery Hub,Miscellaneous,789.41,False,8654.46,Yellow,Discretionary
2025-07-11 21:36:21,Ola,Travel,689.82,False,5889.87,Yellow,Discretionary
2025-09-07 18:36:00,Sony Liv,Entertainment,1266.92,False,18632.5,Yellow,Discretionary
2025-10-08 01:04:34,AIIMS,Healthcare,471.81,False,16674.41,Orange,Necessary
2025-05-04 15:32:17,Uber,Travel,1360.16,False,9334.64,Yellow,Discretionary
2025-10-25 22:23:55,Electricity Board,Utilities,511.56,True,10654.65,Red,Critical
2025-03-22 10:20:00,Sephora,Personal_Care,1368.47,False,6093.18,Yellow,Discretionary
2025-04-19 12:20:16,Indigo,Travel,375.93,False,13058.58,Yellow,Discretionary
2025-04-05 18:03:40,Stationery Hub,Miscellaneous,1973.5,False,7241.77,Yellow,Discretionary
2025-04-24 09:21:54,Amazon,Shopping,84.29,False,13569.77,Yellow,Discretionary
2025-11-26 13:53:43,Youtube Premium,Subscriptions,540.8,False,19386.13,Yellow,Discretionary
2025-10-12 13:32:16,Electricity Board,Utilities,1276.8,False,6325.79,Red,Critical
2025-07-21 14:14:50,Ola,Travel,620.47,False,19365.32,Yellow,Discretionary
2025-08-22 10:48:56,DMart,Groceries,934.36,False,6315.9,Orange,Necessary
2025-10-31 23:37:49,Indian Oil,Fuel,227.99,False,19298.77,Orange,Necessary
2025-05-04 13:42:51,Bookstore,Miscellaneous,1647.95,False,10550.66,Yellow,Discretionary
2025-09-24 05:04:16,DMart,Groceries,936.06,False,6891.24,Orange,Necessary
2025-08-16 03:05:51,Metro,Commuting,318.35,False,5091.79,Orange,Necessary
2025-04-07 13:44:10,Flipkart,Shopping,196.45,False,12866.49,Yellow,Discretionary
2025-03-05 16:36:58,Coursera,Education,101.07,True,6416.95,Orange,Necessary
2025-02-24 03:32:27,Beardo,Personal_Care,705.08,False,15954.95,Yellow,Discretionary
2025-06-10 18:47:29,BYJU,Education,674.04,True,13340.19,Orange,Necessary
2025-01-23 22:03:48,Housing Loan Bank,Mortgage,2795.37,True,15490.46,Red,Critical
2025-04-21 02:35:24,Indigo,Travel,1913.01,False,9141.66,Yellow,Discretionary
2025-06-09 01:42:06,Uber,Travel,1451.87,False,5018.29,Yellow,Discretionary
2025-04-01 17:13:39,HDFC Ergo,Insurance,1165.17,True,19690.74,Red,Critical
2025-03-11 21:09:03,HDFC Bank,Financial,1743.96,True,9181.42,Red,Critical
2025-04-19 23:08:59,Amazon,Shopping,950.92,True,10398.52,Yellow,Discretionary
2025-11-05 22:12:44,Amazon Prime,Entertainment,1554.37,False,6913.71,Yellow,Discretionary
2025-11-21 06:03:17,Uber,Travel,1585.63,False,11583.6,Yellow,Discretionary
2025-07-03 04:44:56,Flipkart,Shopping,729.64,False,18477.67,Yellow,Discretionary
2025-03-08 16:05:26,Housing Loan Bank,Mortgage,2283.64,True,5043.29,Red,Critical
2025-01-30 11:45:50,Water Supply,Utilities,2482.44,True,18546.4,Red,Critical
2025-02-19 19:34:14,Ola,Travel,1425.37,False,19860.03,Yellow,Discretionary
2025-02-15 13:43:56,McDonalds,Dining,678.32,False,5613.15,Yellow,Discretionary
2025-03-23 18:47:33,Nykaa,Personal_Care,1712.95,False,8719.12,Yellow,Discretionary
2025-10-05 08:04:39,Fortis,Healthcare,249.3,False,17021.88,Orange,Necessary
2025-04-14 03:26:31,Netflix,Entertainment,774.19,False,10528.62,Yellow,Discretionary
2025-08-02 12:29:48,Youtube Premium,Subscriptions,495.31,False,7294.57,Yellow,Discretionary
2025-10-20 16:51:25,Local Train,Commuting,156.91,False,16682.04,Orange,Necessary
2025-05-11 09:41:02,DMart,Groceries,424.89,False,9592.54,Orange,Necessary
2025-04-07 22:14:36,Indian Oil,Fuel,110.85,False,10653.93,Orange,Necessary
2025-08-21 06:08:54,Gift Shop,Miscellaneous,336.53,False,6762.07,Yellow,Discretionary
2025-06-01 04:16:13,Bharat Petroleum,Fuel,238.41,True,10152.84,Orange,Necessary
2025-12-02 17:44:20,ICICI Bank,Financial,1223.2,True,17752.26,Red,Critical
2025-11-22 01:34:47,Coursera,Education,977.82,False,16098.58,Orange,Necessary
2025-07-28 04:40:15,HDFC Ergo,Insurance,898.62,True,15240.47,Red,Critical
2025-05-15 07:12:35,Housing Loan Bank,Mortgage,4690.98,True,19436.09,Red,Critical
2025-05-25 14:11:56,Bus Service,Commuting,152.8,True,8373.69,Orange,Necessary
2025-05-14 06:52:02,Electricity Board,Utilities,911.22,True,17725.09,Red,Critical
2025-09-28 15:25:01,Bus Service,Commuting,365.12,False,16675.43,Orange,Necessary
2025-07-19 22:36:43,SBI,Financial,1970.23,True,13802.4,Red,Critical
2025-05-18 23:49:57,Housing Loan Bank,Mortgage,2011.83,False,10560.78,Red,Critical
2025-08-30 08:25:24,Apollo Hospital,Healthcare,527.43,False,6897.1,Orange,Necessary
2025-04-01 10:18:23,Netflix,Entertainment,1265.98,False,19052.7,Yellow,Discretionary
2025-06-06 16:05:52,Housing Loan Bank,Mortgage,3997.14,False,9846.45,Red,Critical
2025-07-10 18:24:25,ICICI Lombard,Insurance,1410.91,True,8592.94,Red,Critical
2025-08-21 08:08:15,Bus Service,Commuting,581.63,False,7723.89,Orange,Necessary
2025-03-04 09:03:42,ICICI Bank,Financial,2770.37,True,16889.58,Red,Critical
2025-03-22 13:52:07,ICICI Lombard,Insurance,4230.44,False,17143.9,Red,Critical
2025-08-20 18:26:14,BigBasket,Groceries,209.61,False,18555.0,Orange,Necessary
2025-01-16 17:41:43,Ajio,Shopping,2004.56,False,18796.29,Yellow,Discretionary
2025-03-14 03:05:23,BigBasket,Groceries,935.08,False,9775.03,Orange,Necessary
2025-04-18 11:52:42,ICICI Bank,Financial,4472.39,True,18587.65,Red,Critical
2025-08-24 08:17:54,BYJU,Education,188.88,False,19473.1,Orange,Necessary
2025-11-28 21:01:44,Indian Oil,Fuel,944.66,False,8338.47,Orange,Necessary
2025-08-16 14:28:08,Indian Oil,Fuel,700.46,False,7924.69,Orange,Necessary
2025-01-02 03:17:58,Medium,Subscriptions,1804.85,True,14439.5,Yellow,Discretionary
2025-07-02 04:52:28,Zomato,Dining,1809.5,False,14736.16,Yellow,Discretionary
2025-12-04 01:02:01,Indigo,Travel,1609.15,False,6920.35,Yellow,Discretionary
2025-06-08 05:20:29,Nykaa,Personal_Care,897.9,False,8400.64,Yellow,Discretionary
2025-10-21 22:50:07,Lakme,Personal_Care,1109.31,False,6302.67,Yellow,Discretionary
2025-03-26 01:12:07,Lakme,Personal_Care,1226.11,False,7312.62,Yellow,Discretionary
2025-07-20 05:58:46,Amazon Prime,Entertainment,1203.21,False,12269.6,Yellow,Discretionary
2025-05-07 11:08:46,Bus Service,Commuting,449.82,False,14889.11,Orange,Necessary
2025-04-20 07:09:10,Indigo,Travel,503.76,False,18404.32,Yellow,Discretionary
2025-11-05 19:11:00,ICICI Lombard,Insurance,4503.76,True,17424.58,Red,Critical
2025-04-24 11:14:08,Water Supply,Utilities,2424.22,True,19579.89,Red,Critical
2025-08-29 12:05:58,Medium,Subscriptions,1775.9,True,7811.56,Yellow,Discretionary
2025-11-07 15:50:07,Bookstore,Miscellaneous,729.54,False,12370.88,Yellow,Discretionary
2025-03-21 12:06:22,Gas Company,Utilities,3643.77,True,7743.28,Red,Critical
2025-02-15 15:42:50,Bharat Petroleum,Fuel,791.2,False,8874.06,Orange,Necessary
2025-07-26 15:12:20,DMart,Groceries,205.27,False,19547.97,Orange,Necessary
2025-04-21 22:09:09,Stationery Hub,Miscellaneous,1069.36,False,16315.72,Yellow,Discretionary
2025-05-30 08:09:22,Uber,Travel,434.86,False,11075.41,Yellow,Discretionary
2025-07-13 05:52:56,Housing Loan Bank,Mortgage,1976.37,True,10844.17,Red,Critical
2025-11-22 23:30:55,Electricity Board,Utilities,4012.87,True,5831.33,Red,Critical
2025-07-23 21:50:31,HDFC Bank,Financial,3807.41,True,15035.04,Red,Critical
2025-04-28 17:19:49,Myntra,Shopping,365.95,False,6076.06,Yellow,Discretionary
2025-07-17 05:25:42,Medium,Subscriptions,1631.67,True,8438.58,Yellow,Discretionary
2025-08-31 21:23:24,Dominos,Dining,1560.21,False,5675.49,Yellow,Discretionary
2025-06-13 08:36:04,Stationery Hub,Miscellaneous,1301.19,False,11421.79,Yellow,Discretionary
2025-05-18 02:04:36,ICICI Home Loan,Mortgage,2192.68,True,19000.18,Red,Critical
2025-02-16 18:46:24,Beardo,Personal_Care,928.56,False,17072.8,Yellow,Discretionary
2025-01-31 15:51:00,Ola,Travel,537.44,False,7374.44,Yellow,Discretionary
2025-01-08 02:39:55,BYJU,Education,229.55,True,7245.07,Orange,Necessary
2025-02-07 06:36:15,Bharat Petroleum,Fuel,466.14,False,14708.99,Orange,Necessary
2025-07-27 01:36:33,BYJU,Education,164.31,True,18397.95,Orange,Necessary
2025-04-29 02:51:38,Bookstore,Miscellaneous,883.82,False,16469.61,Yellow,Discretionary
2025-08-24 10:44:36,Coursera,Education,572.81,True,17609.9,Orange,Necessary
2025-04-17 20:43:36,LIC,Insurance,935.6,True,16549.45,Red,Critical
2025-06-18 09:12:01,Housing Loan Bank,Mortgage,1439.21,False,7378.09,Red,Critical
2025-10-28 02:22:53,Hotstar,Entertainment,973.94,False,19897.81,Yellow,Discretionary
2025-10-16 20:29:51,ICICI Lombard,Insurance,483.19,False,7104.21,Red,Critical
2025-10-15 14:25:19,HDFC Ergo,Insurance,3448.98,True,11013.71,Red,Critical
2025-10-21 14:37:28,LIC,Insurance,2246.33,False,18357.9,Red,Critical
2025-08-07 22:02:16,Housing Loan Bank,Mortgage,572.86,True,9721.02,Red,Critical
2025-04-23 15:12:02,Fortis,Healthcare,622.71,False,19443.29,Orange,Necessary
2025-08-14 02:07:56,Metro,Commuting,597.7,False,9816.44,Orange,Necessary
2025-01-26 22:23:37,Reliance Fresh,Groceries,104.33,False,6651.83,Orange,Necessary
2025-09-28 05:29:26,Lakme,Personal_Care,696.28,False,17799.88,Yellow,Discretionary
2025-11-11 09:58:33,HDFC Home Loan,Mortgage,2462.53,False,11209.21,Red,Critical
2025-08-11 07:19:21,SBI,Financial,3705.52,False,8860.97,Red,Critical
2025-02-07 09:39:07,AIIMS,Healthcare,951.86,False,16294.72,Orange,Necessary
